game_id,league_id,home_team,away_team,attendance,date,time,game_type,played,innings,runs0,runs1,hits0,hits1,errors0,errors1,winning_pitcher,losing_pitcher,save_pitcher,starter0,starter1
1339,100,30,19,0,"2011-7-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,100,9,12,0,"2011-7-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,100,4,14,0,"2011-7-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,100,2,1,0,"2011-7-8",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,100,20,21,0,"2011-7-8",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,100,13,10,0,"2011-7-8",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,100,23,18,0,"2011-7-8",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,100,6,5,0,"2011-7-8",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,100,3,8,0,"2011-7-8",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,100,29,15,0,"2011-7-8",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,100,7,11,0,"2011-7-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,100,22,27,0,"2011-7-8",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,100,28,24,0,"2011-7-8",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,100,9,12,0,"2011-7-9",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,100,25,16,0,"2011-7-9",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,100,3,8,0,"2011-7-9",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,100,28,24,0,"2011-7-9",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,100,26,17,0,"2011-7-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,100,30,19,0,"2011-7-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,100,4,14,0,"2011-7-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,100,2,1,0,"2011-7-9",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,100,23,18,0,"2011-7-9",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,100,6,5,0,"2011-7-9",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,100,20,21,0,"2011-7-9",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,100,29,15,0,"2011-7-9",1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,100,13,10,0,"2011-7-9",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,100,7,11,0,"2011-7-9",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,100,22,27,0,"2011-7-9",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,100,9,12,0,"2011-7-10",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,100,4,14,0,"2011-7-10",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,100,20,21,0,"2011-7-10",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,100,25,16,0,"2011-7-10",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,100,2,1,0,"2011-7-10",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,100,26,17,0,"2011-7-10",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,100,30,19,0,"2011-7-10",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,100,23,18,0,"2011-7-10",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,100,6,5,0,"2011-7-10",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,100,3,8,0,"2011-7-10",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,100,29,15,0,"2011-7-10",1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,100,13,10,0,"2011-7-10",1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,100,7,11,0,"2011-7-10",1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,100,22,27,0,"2011-7-10",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,100,28,24,0,"2011-7-10",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,100,1,4,0,"2011-7-14",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,100,14,9,0,"2011-7-14",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,100,17,20,0,"2011-7-14",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,100,8,6,0,"2011-7-14",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,100,19,23,0,"2011-7-14",1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,100,27,28,0,"2011-7-14",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,100,11,13,0,"2011-7-14",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,100,17,20,0,"2011-7-15",1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,100,5,3,0,"2011-7-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,100,1,4,0,"2011-7-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,100,14,9,0,"2011-7-15",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,100,12,2,0,"2011-7-15",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,100,24,25,0,"2011-7-15",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,100,18,29,0,"2011-7-15",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,100,16,30,0,"2011-7-15",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,100,21,26,0,"2011-7-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,100,8,6,0,"2011-7-15",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,100,19,23,0,"2011-7-15",1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,100,15,22,0,"2011-7-15",2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,100,10,7,0,"2011-7-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,100,27,28,0,"2011-7-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,100,11,13,0,"2011-7-15",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,100,17,20,0,"2011-7-16",1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,100,14,9,0,"2011-7-16",1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,100,10,7,0,"2011-7-16",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,100,10,7,0,"2011-7-16",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,100,12,2,0,"2011-7-16",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,100,5,3,0,"2011-7-16",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,100,24,25,0,"2011-7-16",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,100,1,4,0,"2011-7-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,100,21,26,0,"2011-7-16",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,100,8,6,0,"2011-7-16",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,100,18,29,0,"2011-7-16",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,100,16,30,0,"2011-7-16",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,100,15,22,0,"2011-7-16",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,100,19,23,0,"2011-7-16",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,100,27,28,0,"2011-7-16",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,100,11,13,0,"2011-7-16",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,100,5,3,0,"2011-7-17",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,100,14,9,0,"2011-7-17",1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,100,24,25,0,"2011-7-17",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,100,18,29,0,"2011-7-17",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,100,1,4,0,"2011-7-17",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,100,16,30,0,"2011-7-17",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,100,21,26,0,"2011-7-17",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,100,8,6,0,"2011-7-17",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,100,17,20,0,"2011-7-17",1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,100,19,23,0,"2011-7-17",1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,100,10,7,0,"2011-7-17",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,100,27,28,0,"2011-7-17",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,100,15,22,0,"2011-7-17",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,100,11,13,0,"2011-7-17",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,100,12,2,0,"2011-7-17",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,100,1,2,0,"2011-7-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,100,26,18,0,"2011-7-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,100,12,9,0,"2011-7-18",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,100,17,25,0,"2011-7-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,100,21,30,0,"2011-7-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,100,6,3,0,"2011-7-18",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,100,8,4,0,"2011-7-18",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,100,19,16,0,"2011-7-18",1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,100,15,23,0,"2011-7-18",2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,100,28,22,0,"2011-7-18",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,100,1,2,0,"2011-7-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,100,26,18,0,"2011-7-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,100,5,10,0,"2011-7-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,100,14,11,0,"2011-7-19",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,100,12,9,0,"2011-7-19",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,100,20,27,0,"2011-7-19",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,100,24,29,0,"2011-7-19",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,100,17,25,0,"2011-7-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,100,21,30,0,"2011-7-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,100,6,3,0,"2011-7-19",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,100,8,4,0,"2011-7-19",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,100,19,16,0,"2011-7-19",1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,100,15,23,0,"2011-7-19",2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,100,7,13,0,"2011-7-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,100,28,22,0,"2011-7-19",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,100,1,2,0,"2011-7-20",1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,100,26,18,0,"2011-7-20",1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,100,8,4,0,"2011-7-20",1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,100,21,30,0,"2011-7-20",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,100,17,25,0,"2011-7-20",1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,100,28,22,0,"2011-7-20",1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,100,5,10,0,"2011-7-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,100,14,11,0,"2011-7-20",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,100,12,9,0,"2011-7-20",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,100,20,27,0,"2011-7-20",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,100,24,29,0,"2011-7-20",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,100,6,3,0,"2011-7-20",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,100,19,16,0,"2011-7-20",1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,100,15,23,0,"2011-7-20",2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,100,7,13,0,"2011-7-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,100,20,27,0,"2011-7-21",1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,100,24,29,0,"2011-7-21",1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,100,14,11,0,"2011-7-21",1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,100,19,16,0,"2011-7-21",1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,100,7,13,0,"2011-7-21",1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,100,12,9,0,"2011-7-21",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,100,8,5,0,"2011-7-21",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,100,15,23,0,"2011-7-21",2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,100,17,21,0,"2011-7-22",1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,100,1,7,0,"2011-7-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,100,4,3,0,"2011-7-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,100,9,10,0,"2011-7-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,100,25,27,0,"2011-7-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,100,26,29,0,"2011-7-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,100,18,16,0,"2011-7-22",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,100,20,24,0,"2011-7-22",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,100,2,11,0,"2011-7-22",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,100,13,14,0,"2011-7-22",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,100,8,5,0,"2011-7-22",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,100,6,12,0,"2011-7-22",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,100,15,19,0,"2011-7-22",2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,100,22,30,0,"2011-7-22",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,100,28,23,0,"2011-7-22",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,100,17,21,0,"2011-7-23",1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,100,9,10,0,"2011-7-23",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,100,18,16,0,"2011-7-23",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,100,8,5,0,"2011-7-23",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,100,25,27,0,"2011-7-23",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,100,1,7,0,"2011-7-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,100,4,3,0,"2011-7-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,100,26,29,0,"2011-7-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,100,20,24,0,"2011-7-23",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,100,2,11,0,"2011-7-23",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,100,6,12,0,"2011-7-23",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,100,13,14,0,"2011-7-23",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,100,15,19,0,"2011-7-23",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,100,28,23,0,"2011-7-23",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,100,22,30,0,"2011-7-23",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,100,25,27,0,"2011-7-24",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,100,4,3,0,"2011-7-24",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,100,9,10,0,"2011-7-24",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,100,18,16,0,"2011-7-24",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,100,20,24,0,"2011-7-24",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,100,1,7,0,"2011-7-24",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,100,2,11,0,"2011-7-24",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,100,26,29,0,"2011-7-24",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,100,6,12,0,"2011-7-24",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,100,17,21,0,"2011-7-24",1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,100,28,23,0,"2011-7-24",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,100,15,19,0,"2011-7-24",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,100,8,5,0,"2011-7-24",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,100,22,30,0,"2011-7-24",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,100,13,14,0,"2011-7-24",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,100,25,27,0,"2011-7-25",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,100,4,7,0,"2011-7-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,100,9,11,0,"2011-7-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,100,2,6,0,"2011-7-25",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,100,18,24,0,"2011-7-25",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,100,16,26,0,"2011-7-25",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,100,13,8,0,"2011-7-25",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,100,3,5,0,"2011-7-25",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,100,29,21,0,"2011-7-25",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,100,10,12,0,"2011-7-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,100,22,19,0,"2011-7-25",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,100,4,7,0,"2011-7-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,100,30,20,0,"2011-7-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,100,9,11,0,"2011-7-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,100,25,28,0,"2011-7-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,100,14,1,0,"2011-7-26",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,100,2,6,0,"2011-7-26",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,100,18,24,0,"2011-7-26",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,100,16,26,0,"2011-7-26",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,100,13,8,0,"2011-7-26",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,100,23,17,0,"2011-7-26",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,100,3,5,0,"2011-7-26",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,100,29,21,0,"2011-7-26",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,100,27,15,0,"2011-7-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,100,10,12,0,"2011-7-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,100,22,19,0,"2011-7-26",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,100,4,7,0,"2011-7-27",1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,100,9,11,0,"2011-7-27",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,100,3,5,0,"2011-7-27",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,100,30,20,0,"2011-7-27",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,100,25,28,0,"2011-7-27",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,100,14,1,0,"2011-7-27",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,100,2,6,0,"2011-7-27",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,100,18,24,0,"2011-7-27",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,100,16,26,0,"2011-7-27",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,100,13,8,0,"2011-7-27",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,100,23,17,0,"2011-7-27",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,100,29,21,0,"2011-7-27",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,100,27,15,0,"2011-7-27",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,100,10,12,0,"2011-7-27",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,100,22,19,0,"2011-7-27",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,100,30,20,0,"2011-7-28",1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,100,18,24,0,"2011-7-28",1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,100,5,7,0,"2011-7-28",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,100,2,6,0,"2011-7-28",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,100,23,17,0,"2011-7-28",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,100,27,15,0,"2011-7-28",1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,100,10,12,0,"2011-7-28",1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,100,25,28,0,"2011-7-28",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,100,14,1,0,"2011-7-28",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,100,16,26,0,"2011-7-28",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,100,13,8,0,"2011-7-28",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,100,29,21,0,"2011-7-28",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,100,5,7,0,"2011-7-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,100,9,1,0,"2011-7-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,100,4,6,0,"2011-7-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,100,30,24,0,"2011-7-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,100,25,26,0,"2011-7-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,100,14,13,0,"2011-7-29",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,100,18,28,0,"2011-7-29",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,100,16,20,0,"2011-7-29",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,100,3,2,0,"2011-7-29",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,100,23,21,0,"2011-7-29",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,100,29,17,0,"2011-7-29",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,100,27,19,0,"2011-7-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,100,10,8,0,"2011-7-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,100,22,15,0,"2011-7-29",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,100,11,12,0,"2011-7-29",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,100,9,1,0,"2011-7-30",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,100,14,13,0,"2011-7-30",1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,100,5,7,0,"2011-7-30",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,100,29,17,0,"2011-7-30",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,100,11,12,0,"2011-7-30",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,100,4,6,0,"2011-7-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,100,30,24,0,"2011-7-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,100,25,26,0,"2011-7-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,100,3,2,0,"2011-7-30",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,100,16,20,0,"2011-7-30",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,100,23,21,0,"2011-7-30",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,100,18,28,0,"2011-7-30",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,100,27,19,0,"2011-7-30",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,100,10,8,0,"2011-7-30",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,100,22,15,0,"2011-7-30",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,100,5,7,0,"2011-7-31",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,100,9,1,0,"2011-7-31",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,100,4,6,0,"2011-7-31",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,100,14,13,0,"2011-7-31",1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,100,18,28,0,"2011-7-31",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,100,16,20,0,"2011-7-31",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
